"gene_ID"	"TMM/CPM"	"DESeq2"	"TPM"	"UQ"
"SmLINC118656-IBu"	0.807559764002636	0.86983198790258	0.829692079693234	0.8559743928816
"SmLINC118657-IBu"	0.724908401833107	0.751524657119284	0.71507022323219	0.76914521048131
"SmLINC118666-IBu"	1.43434618571155	1.43780613503423	1.5632023032192	1.37783938803557
"SmLINC118691-IBu"	0.358413099349219	0.373807908202008	0.365168071055115	0.384669637930695
"SmLINC118710-IBu"	1.43582676620922	1.10732361559875	1.07021925153646	1.38943942434101
"SmLNCA118827-IBu"	1.29048814285899	1.20216982523628	1.17029879603465	1.24009352529137
"SmLINC118854-IBu"	2.00377370017107	1.81375739700745	1.56149121783103	2.03038126022086
"SmLINC118856-IBu"	1.83419720506849	1.52279561964665	1.26708226154448	1.82883504426251
"SmLINC118858-IBu"	1.41168712177808	1.28981237372614	1.52088986161509	1.32203319917172
"SmLNCA118888-IBu"	0.728622020640703	0.722526883767679	0.699329555680206	0.764398599579631
"SmLNCA118902-IBu"	0.448505644080636	0.43370565164913	0.601664678859899	0.408878277528351
"SmLINC118907-IBu"	2.55730455272627	2.55438927412067	2.59672899573397	2.54588710858097
"SmLNCA118917-IBu"	0.839722826585154	0.86004925179364	0.832367908030296	0.867161682857031
"SmLNCA118920-IBu"	2.96771899191181	2.78661841656882	2.31209249113209	2.99422242577673
"SmLINC118927-IBu"	0.820444634641882	0.886793309825068	0.816243515594001	0.858746763780271
"SmLINC118928-IBu"	0.621105479755325	0.658038455911214	0.608432340750822	0.638328245303694
"SmLNCA118976-IBu"	1.0096097865309	1.00670218805978	1.02474186591566	0.999495603671211
"SmLNCA118979-IBu"	1.16862733942349	1.17563655556885	1.16107985393069	1.18947563846272
"SmLNCA118981-IBu"	2.61866881303888	2.64026340657916	2.48908103021979	2.69824342295257
"SmLINC118996-IBu"	2.33186579062736	2.36318152845456	2.33542791345156	2.34920674333587
"SmLINC119000-IBu"	1.10184392706409	1.10138323242206	1.10555818307564	1.12395875602253
"SmLINC101754-IBu"	1.01654476550867	1.02212974275086	1.1557775597898	0.997871658371487
"SmLINC100157-IBu"	0.762844634506852	0.776349462459234	0.711730373579655	0.765573302580374
"SmLINC101755-IBu"	1.34379561130283	1.33235317231978	1.44842385384419	1.32188274917648
"SmLINC119021-IBu"	1.36199503465622	1.35089602177378	1.42039448457225	1.38688471759989
"SmLINC119023-IBu"	2.1393102625896	2.20546485965194	2.23039700442364	2.16494424056202
"SmLNCA119066-IBu"	1.38486252423569	1.47384289846714	1.11701687095613	1.39764851572919
"SmLINC119080-IBu"	1.38546942803534	1.34225215012252	1.30728350401954	1.43339817443629
"SmLINC119081-IBu"	1.11046628061643	1.12347428919297	1.03501196970984	1.15417239761145
"SmLNCA119092-IBu"	0.419566097361777	0.431197534363081	0.502034094019351	0.435093150598373
"SmLNCS119095-IBu"	1.73123276812339	1.80855086884388	1.59327519642715	1.73044542506343
"SmLINC119096-IBu"	2.11194063135272	2.27457969941975	1.71435928005709	2.12769788925738
"SmLINC119098-IBu"	1.6525566939524	1.75983365069713	1.39999190149909	1.67176772393431
"SmLNCA119103-IBu"	1.03116414170308	1.04141268984051	1.05289870175848	1.02533925981471
"SmLNCA119108-IBu"	0.771177820736846	0.763584184211409	0.709137153162703	0.780867885846962
"SmLINC119123-IBu"	1.47892180713406	1.31547861379532	1.21910160543991	1.44633631660514
"SmLINC119124-IBu"	1.66129214434694	1.46855785846638	1.45328805419174	1.60148369359054
"SmLINC119125-IBu"	1.19941471368652	1.20860840747029	1.16308428338059	1.21445376243578
"SmLINC119139-IBu"	1.07416234968316	1.12194427319352	1.01636765449055	1.07734530102309
"SmLNCA119140-IBu"	0.464154784133856	0.458566327442536	0.523509105693288	0.479433826565083
"SmLNCA119174-IBu"	1.00841695005683	0.997670039233101	1.02699031224062	0.987684412619693
"SmLNCS119177-IBu"	1.12275436537512	1.10336432060939	1.16068123602049	1.13447691535346
"SmLNCS119185-IBu"	0.732769623807225	0.57520572397797	0.716647385057426	0.70989790565999
"SmLNCA119187-IBu"	0.580584983720514	0.559368951179805	0.531918147586645	0.564679734445207
"SmLINC119285-IBu"	1.13819878698974	1.12698460659738	1.23023021189898	1.11389064975698
"SmLINC119286-IBu"	1.25621783132733	1.374692315525	0.918210395495772	1.29260903851137
"SmLINC119287-IBu"	0.949945393591046	0.971499809536123	1.04640801554876	0.932745165881769
"SmLINC119295-IBu"	1.04503971992066	1.05318100650242	1.2390174178223	0.981558075744016
"SmLNCA119314-IBu"	0.496839382262079	0.489024736929559	0.57845696899268	0.493250398452222
"SmLNCA119316-IBu"	0.640612192972046	0.647491113298219	0.696162688455453	0.630935520313191
"SmLNCA119317-IBu"	0.535624184679524	0.5414612187456	0.621190117554033	0.503670293261303
"SmLINC119396-IBu"	1.47075814274072	1.47015567906358	1.64234411263806	1.40935072829457
"SmLINC119402-IBu"	1.35888858410984	1.37191850683272	1.3379729159132	1.40544052163138
"SmLNCA119431-IBu"	0.617781820041092	0.669762780400131	0.613631439086103	0.606954655480385
"SmLNCA119436-IBu"	0.605690942766085	0.647539525800285	0.590558425933903	0.627232359690188
"SmLINC119463-IBu"	1.70496357238551	1.72596281432456	1.73075075549872	1.73451599213981
"SmLNCA119487-IBu"	0.741954673622558	0.736502618479051	0.87256706901511	0.709660691779262
"SmLINC119493-IBu"	0.919728055714658	0.902679268882744	1.04233216566118	0.883687755796182
"SmLINC100161-IBu"	0.396089707033794	0.374025777159765	0.5149601211363	0.357425984933242
"SmLINC101803-IBu"	1.09275477607228	1.10647104461388	1.07829287173818	1.12088333981761
"SmLNCA119547-IBu"	1.48367266853765	1.58546425390227	1.14971768342292	1.50273827503387
"SmLINC119567-IBu"	1.36928878324238	1.33426135305491	1.56705451968764	1.30494330121622
"SmLINC119568-IBu"	1.54930513060172	1.5343598416262	1.50035663286718	1.58603203087556
"SmLINC119571-IBu"	1.12192438102619	1.17686651219231	1.01331415265071	1.13175677072016
"SmLNCA119596-IBu"	0.995929342476034	1.00951626336452	1.00346174838831	1.00722515090322
"SmLNCA101809-IBu"	0.583854557706152	0.537274206017995	0.396767579624129	0.603967528820667
"SmLNCA119652-IBu"	1.31539668210642	1.29987974447787	1.38249876791765	1.27461513085785
"SmLNCA119659-IBu"	0.546583266634869	0.547520011167879	0.516261472488665	0.587455374172083
"SmLNCA119665-IBu"	0.439353536163635	0.465582016988395	0.560560219930231	0.41997504457472
"SmLNCA101823-IBu"	1.03090897435944	0.994378042990644	1.15611877860977	0.987436820928843
"SmLNCA119718-IBu"	0.975922268784897	0.956900161395358	0.916202001562748	1.0286176678286
"SmLNCA101826-IBu"	1.28646595784073	1.27862215809414	1.17913090678566	1.35833668280666
"SmLNCA101828-IBu"	1.74591977169817	1.71818310764218	1.71756112917377	1.77939832381955
"SmLNCA101829-IBu"	0.509441976205464	0.508741960805726	0.481770313754179	0.544242198330861
"SmLNCA101835-IBu"	1.96792395698891	1.97463970685634	1.87260183584231	2.02729309859604
"SmLNCA119778-IBu"	1.59517832389108	1.53891177464433	1.18088938173709	1.62410341149672
"SmLNCS119780-IBu"	0.814387280414457	0.848709074552789	0.753954663763153	0.810230090704028
"SmLNCA119788-IBu"	0.581778240669669	0.579836588929962	0.741201908580492	0.577398091912346
"SmLNCA119789-IBu"	0.488267997503333	0.486788527873869	0.651773958988791	0.464808459702721
"SmLNCA119793-IBu"	2.07818543231123	2.06722875628898	2.32878120722326	2.06036266147544
"SmLNCA119794-IBu"	4.23040849851606	4.22263235037995	4.31946610221078	4.21625262449149
"SmLNCA119795-IBu"	2.67190554925318	2.6637855047618	2.59362593193124	2.66975234784405
"SmLNCA119796-IBu"	1.69217249147562	1.69588561848534	1.70293569139918	1.70808147663226
"SmLINC119797-IBu"	1.15799366517123	1.11130467680927	0.934183319804824	1.18586694795876
"SmLINC119798-IBu"	1.44276649058537	1.33751853765078	0.908795060056036	1.47366039999538
"SmLINC119800-IBu"	1.25438821692844	1.27687770014439	1.2189938005843	1.29945037944819
"SmLNCA119823-IBu"	1.79709075878198	1.75189349023642	1.85307656218858	1.82461430142892
"SmLINC119824-IBu"	0.981579039871401	0.945554407680134	0.951828629004723	1.03520206107798
"SmLINC119827-IBu"	1.68752033178518	1.65512596452611	1.65076138282603	1.73490984555309
"SmLNCA119836-IBu"	1.23121711025808	1.25982374167651	1.06356313667879	1.28142539871577
"SmLINC119844-IBu"	1.47915176293073	1.40435960565838	0.994182798879821	1.50592933516737
